epoch,train_loss,val_loss
1,0.6906338930130005,0.6860638856887817
2,0.6859900951385498,0.6816022396087646
3,0.6814496517181396,0.6776130199432373
4,0.6774373650550842,0.6747183203697205
5,0.6744839549064636,0.6731740236282349
6,0.6729780435562134,0.672743022441864
7,0.6724974513053894,0.6681275963783264
8,0.6678372621536255,0.6634287238121033
9,0.663097083568573,0.658851683139801
10,0.6584526300430298,0.654618501663208
11,0.6541269421577454,0.6509457230567932
12,0.6504561305046082,0.6480082869529724
13,0.6474343538284302,0.6458997130393982
14,0.6452486515045166,0.6446043252944946
15,0.6439468264579773,0.6439913511276245
16,0.6433137655258179,0.6438320875167847
17,0.6432123184204102,0.6370577216148376
18,0.6362848877906799,0.6300358772277832
19,0.6291481852531433,0.623518168926239
20,0.6224033236503601,0.6192816495895386
21,0.6179184317588806,0.6209686398506165
22,0.6191050410270691,0.627926230430603
23,0.6258150935173035,0.6292446255683899
24,0.6268277764320374,0.6263898015022278
25,0.6242583394050598,0.6230969429016113
26,0.6209863424301147,0.6208047270774841
27,0.6189915537834167,0.6195437908172607
28,0.6176864504814148,0.6189664602279663
29,0.6173199415206909,0.6187554001808167
30,0.617134153842926,0.6187100410461426
31,0.6171389222145081,0.6187239289283752
32,0.617241382598877,0.6187489032745361
33,0.6172414422035217,0.6187679171562195
34,0.6172641515731812,0.6187781691551208
35,0.6172877550125122,0.6187822222709656
36,0.6173178553581238,0.6187829375267029
37,0.6173349022865295,0.6189154982566833
38,0.6173880696296692,0.6190339922904968
39,0.6176642179489136,0.619088888168335
40,0.6176069378852844,0.6190634369850159
41,0.6177086234092712,0.6189677119255066
42,0.6175585389137268,0.618826687335968
43,0.6173999905586243,0.6186730265617371
44,0.6171851754188538,0.6185395121574402
45,0.616998553276062,0.6184505224227905
46,0.6168903708457947,0.6184165477752686
47,0.6168568134307861,0.6184314489364624
48,0.6168273091316223,0.6184757947921753
49,0.6168815493583679,0.6185237169265747
50,0.6167900562286377,0.6185536980628967
51,0.6168398857116699,0.6185531616210938
52,0.616744339466095,0.6185227632522583
53,0.6168341636657715,0.6184698343276978
54,0.6167346835136414,0.6184059977531433
55,0.6167752742767334,0.6183416247367859
56,0.6166872382164001,0.6182844638824463
57,0.6166831254959106,0.6182375550270081
58,0.616567075252533,0.618201494216919
59,0.6166359186172485,0.6181747913360596
60,0.6165667176246643,0.6181551814079285
61,0.6164751052856445,0.6181405782699585
62,0.6164873838424683,0.6181294322013855
63,0.6165031790733337,0.6181203126907349
64,0.6164666414260864,0.6181126236915588
65,0.6164282560348511,0.6181060075759888
66,0.6164478659629822,0.6181002259254456
67,0.6165289878845215,0.6180952191352844
68,0.6164209842681885,0.6180911660194397
69,0.6165171265602112,0.6180877685546875
70,0.6165156364440918,0.6180851459503174
71,0.6163875460624695,0.6180832386016846
72,0.6165091395378113,0.6180818676948547
73,0.6165024638175964,0.6180809140205383
74,0.6166162490844727,0.6180803775787354
1,0.6905727982521057,0.6859275698661804
2,0.6858283281326294,0.681369960308075
3,0.6812074184417725,0.6772909760475159
4,0.6770476698875427,0.6743285655975342
5,0.6740699410438538,0.6727473735809326
6,0.6724369525909424,0.6723058819770813
7,0.6720165014266968,0.6675747036933899
8,0.6672182083129883,0.6627500057220459
9,0.662306547164917,0.6580403447151184
10,0.657584547996521,0.6536746621131897
11,0.6530418395996094,0.6498771905899048
12,0.6491669416427612,0.6468322277069092
13,0.6461036801338196,0.6446415185928345
14,0.6439066529273987,0.6432934403419495
15,0.6425336599349976,0.6426548361778259
16,0.6418797373771667,0.6424887180328369
17,0.6417427062988281,0.6353965401649475
18,0.6345071196556091,0.6279576420783997
19,0.6268841028213501,0.6208808422088623
20,0.6195273399353027,0.6158843636512756
21,0.6144107580184937,0.6166735887527466
22,0.6147194504737854,0.6241098642349243
23,0.621648371219635,0.6261280179023743
24,0.6238522529602051,0.623020589351654
1,0.6906338930130005,0.6860638856887817
2,0.6859900951385498,0.6816022396087646
3,0.6814496517181396,0.6776130199432373
4,0.6774373650550842,0.6747183203697205
5,0.6744839549064636,0.6731740236282349
6,0.6729780435562134,0.672743022441864
7,0.6724974513053894,0.6681275963783264
8,0.6678372621536255,0.6634287238121033
9,0.663097083568573,0.658851683139801
10,0.6584526300430298,0.654618501663208
11,0.6541269421577454,0.6509457230567932
12,0.6504561305046082,0.6480082869529724
13,0.6474343538284302,0.6458997130393982
14,0.6452486515045166,0.6446043252944946
15,0.6439468264579773,0.6439913511276245
16,0.6433137655258179,0.6438320875167847
17,0.6432123184204102,0.6370577216148376
18,0.6362848877906799,0.6300358772277832
19,0.6291481852531433,0.623518168926239
20,0.6224033236503601,0.6192816495895386
21,0.6179184317588806,0.6209686398506165
22,0.6191050410270691,0.627926230430603
23,0.6258150935173035,0.6292465329170227
24,0.6268302202224731,0.6263747215270996
25,0.6242440938949585,0.6230825185775757
26,0.6209728121757507,0.6207951307296753
27,0.61898273229599,0.6195385456085205
28,0.6176820397377014,0.6189641356468201
29,0.6173182725906372,0.6187546849250793
30,0.6171339750289917,0.6187102198600769
31,0.617139458656311,0.6187245845794678
32,0.6172423958778381,0.618749737739563
33,0.6172425150871277,0.6187688112258911
34,0.6172652840614319,0.6187791228294373
35,0.6172888875007629,0.6187830567359924
36,0.6173189878463745,0.6187838315963745
37,0.6173360347747803,0.6189160943031311
38,0.6173887252807617,0.6190338134765625
39,0.6176639795303345,0.6190879344940186
40,0.6176058650016785,0.6190620064735413
41,0.6177070140838623,0.6189661026000977
42,0.6175566911697388,0.6188251376152039
43,0.6173982620239258,0.6186719536781311
44,0.6171839237213135,0.6185389161109924
45,0.6169978976249695,0.6184504628181458
46,0.6168903112411499,0.6184170842170715
47,0.6168571710586548,0.6184321045875549
48,0.6168277263641357,0.6184763312339783
49,0.6168821454048157,0.6185240745544434
50,0.6167904734611511,0.6185536980628967
51,0.6168400645256042,0.6185530424118042
52,0.6167443990707397,0.6185225248336792
53,0.6168340444564819,0.6184696555137634
54,0.6167348027229309,0.6184059381484985
55,0.6167755126953125,0.6183418035507202
56,0.6166874170303345,0.6182848215103149
57,0.6166836619377136,0.6182379126548767
58,0.6165677309036255,0.6182020306587219
59,0.6166364550590515,0.6181753277778625
60,0.6165673732757568,0.6181557178497314
61,0.6164757609367371,0.6181411743164062
62,0.616487979888916,0.6181299686431885
63,0.6165038347244263,0.6181208491325378
64,0.6164671778678894,0.6181132197380066
65,0.6164288520812988,0.6181065440177917
66,0.6164485216140747,0.6181007623672485
67,0.616529643535614,0.618095874786377
68,0.6164215207099915,0.6180917620658875
69,0.6165176630020142,0.61808842420578
70,0.6165162920951843,0.6180858016014099
71,0.6163880825042725,0.6180837750434875
72,0.6165096759796143,0.6180824041366577
73,0.6165031790733337,0.6180815696716309
74,0.6166168451309204,0.6180810332298279
1,0.6906338930130005,0.6860638856887817
2,0.6859900951385498,0.6816022396087646
3,0.6814496517181396,0.6776130199432373
4,0.6774373650550842,0.6747183203697205
5,0.6744839549064636,0.6731740236282349
6,0.6729780435562134,0.672743022441864
7,0.6724974513053894,0.6681275963783264
8,0.6678372621536255,0.6634287238121033
9,0.663097083568573,0.658851683139801
10,0.6584526300430298,0.654618501663208
11,0.6541269421577454,0.6509457230567932
12,0.6504561305046082,0.6480082869529724
13,0.6474343538284302,0.6458997130393982
14,0.6452486515045166,0.6446043252944946
15,0.6439468264579773,0.6439913511276245
16,0.6433137655258179,0.6438320875167847
17,0.6432123184204102,0.6370577216148376
18,0.6362848877906799,0.6300358772277832
19,0.6291481852531433,0.623518168926239
20,0.6224033236503601,0.6192816495895386
21,0.6179184317588806,0.6209686398506165
22,0.6191050410270691,0.627926230430603
23,0.6258150935173035,0.6292493939399719
24,0.6268339157104492,0.6263523697853088
25,0.6242228746414185,0.6230610609054565
26,0.6209526062011719,0.620780885219574
27,0.6189695596694946,0.6195309162139893
28,0.617675244808197,0.6189607977867126
29,0.6173155307769775,0.6187538504600525
30,0.6171336770057678,0.6187105774879456
31,0.6171402931213379,0.6187254786491394
32,0.617243766784668,0.6187508702278137
33,0.6172441840171814,0.6187701225280762
34,0.6172670125961304,0.6187804341316223
35,0.6172906160354614,0.6187843680381775
36,0.6173207759857178,0.6187852025032043
37,0.6173377633094788,0.6189169883728027
38,0.6173897981643677,0.6190336346626282
39,0.6176636815071106,0.6190865635871887
40,0.6176043748855591,0.6190598011016846
41,0.6177045702934265,0.6189636588096619
42,0.6175540089607239,0.6188230514526367
43,0.6173957586288452,0.6186704635620117
44,0.6171819567680359,0.6185382604598999
45,0.6169968247413635,0.6184506416320801
46,0.6168900728225708,0.6184177398681641
47,0.6168577075004578,0.6184329390525818
48,0.6168285608291626,0.6184770464897156
49,0.6168829202651978,0.6185244917869568
50,0.6167909502983093,0.6185538172721863
51,0.6168403625488281,0.6185528635978699
52,0.6167444586753845,0.6185222864151001
53,0.6168341636657715,0.6184695363044739
54,0.6167348623275757,0.6184059977531433
55,0.6167757511138916,0.6183421015739441
56,0.6166880130767822,0.6182852387428284
57,0.6166843175888062,0.618238627910614
58,0.6165685057640076,0.6182027459144592
59,0.6166372895240784,0.6181761026382446
60,0.6165682673454285,0.6181565523147583
61,0.6164766550064087,0.6181421279907227
62,0.6164889335632324,0.6181308627128601
63,0.6165047287940979,0.6181217432022095
64,0.6164681315422058,0.6181141138076782
65,0.6164298057556152,0.6181074380874634
66,0.6164493560791016,0.6181016564369202
67,0.6165304780006409,0.6180967688560486
68,0.6164224147796631,0.6180927157402039
69,0.6165185570716858,0.6180893182754517
70,0.616517186164856,0.6180866956710815
71,0.6163889169692993,0.618084728717804
72,0.6165106892585754,0.6180832982063293
73,0.6165041923522949,0.6180824041366577
74,0.6166178584098816,0.6180819272994995
