epoch,train_loss,val_loss
1,0.6932632327079773,0.6928982138633728
2,0.6929038763046265,0.692640483379364
3,0.6927043795585632,0.6925013065338135
4,0.6926103234291077,0.6924303770065308
5,0.692535400390625,0.6923922896385193
6,0.6925076246261597,0.6923806071281433
7,0.6924986243247986,0.6922467350959778
8,0.6923583745956421,0.6921096444129944
9,0.69221431016922,0.6919816136360168
10,0.6920807957649231,0.6918708682060242
11,0.6919733285903931,0.6917808055877686
12,0.6918797492980957,0.6917120814323425
13,0.6918050050735474,0.691663920879364
14,0.6917622089385986,0.6916344165802002
15,0.691715657711029,0.6916204690933228
16,0.691692590713501,0.6916166543960571
17,0.6916806697845459,0.6914610266685486
18,0.6915444731712341,0.6912984848022461
19,0.6913783550262451,0.691129744052887
20,0.6912065744400024,0.6909570097923279
21,0.6910421252250671,0.6907834410667419
22,0.6908788084983826,0.690611720085144
23,0.6907086372375488,0.6904453635215759
24,0.6905374526977539,0.6902869343757629
25,0.6903650760650635,0.6901385188102722
26,0.6902599930763245,0.69000244140625
27,0.6901323199272156,0.6898805499076843
28,0.6899943947792053,0.689774215221405
29,0.6899155378341675,0.6896845102310181
30,0.6897954940795898,0.6896118521690369
31,0.6896886229515076,0.6895555257797241
32,0.6897045969963074,0.6895147562026978
33,0.6896066069602966,0.6894876956939697
34,0.6895609498023987,0.6894721388816833
35,0.6896055936813354,0.6894650459289551
36,0.6895650625228882,0.6894632577896118
37,0.689586877822876,0.6891618371009827
38,0.6893042325973511,0.6888383626937866
39,0.6889462471008301,0.6884878873825073
40,0.6885590553283691,0.6881042718887329
41,0.6882009506225586,0.6876822710037231
42,0.6878670454025269,0.6872177124023438
43,0.6873718500137329,0.6866999864578247
44,0.6868833303451538,0.6861164569854736
45,0.6864308714866638,0.6854496598243713
46,0.6857126951217651,0.6846650242805481
47,0.684911847114563,0.6837095618247986
48,0.6838760375976562,0.6824906468391418
49,0.6828849911689758,0.6808843612670898
50,0.6814075112342834,0.679036557674408
51,0.6790083646774292,0.6776010394096375
52,0.678485095500946,0.6769469976425171
53,0.6782075762748718,0.675844132900238
54,0.67783522605896,0.6754148602485657
55,0.676003098487854,0.6747491955757141
56,0.674136221408844,0.6734700202941895
57,0.6735172271728516,0.6727495789527893
58,0.6735129356384277,0.6719722747802734
59,0.6729308366775513,0.6711867451667786
60,0.6729941368103027,0.6705892086029053
61,0.6713598370552063,0.6698669791221619
62,0.6708927154541016,0.668843686580658
63,0.6710360050201416,0.6677679419517517
64,0.6693212985992432,0.6667899489402771
65,0.6685791015625,0.6659780144691467
66,0.6690977215766907,0.66538006067276
67,0.6676284074783325,0.6649582386016846
68,0.668036699295044,0.6647032499313354
69,0.6681491732597351,0.6645380854606628
70,0.6664794683456421,0.6643664836883545
71,0.6668066382408142,0.664204478263855
72,0.6675937175750732,0.6640922427177429
73,0.6669979691505432,0.6640177965164185
74,0.6661400198936462,0.6639729738235474
75,0.666919469833374,0.6639537811279297
76,0.6676992774009705,0.6639493703842163
77,0.6673265099525452,0.6637539267539978
78,0.6666358113288879,0.6625341773033142
79,0.6638198494911194,0.6611042618751526
80,0.6616516709327698,0.6545934081077576
81,0.6584625244140625,0.6533272862434387
82,0.6610921621322632,0.657841145992279
83,0.6607351303100586,0.6566251516342163
84,0.6576071977615356,0.6498396992683411
85,0.6519414186477661,0.6494317054748535
86,0.6522877216339111,0.6493047475814819
87,0.653225839138031,0.6432130336761475
88,0.6457001566886902,0.6375948786735535
89,0.6410905122756958,0.6366521120071411
90,0.6412968635559082,0.6299761533737183
91,0.6377243399620056,0.6226102709770203
92,0.6329599022865295,0.6219550967216492
93,0.6355417370796204,0.6163548827171326
94,0.6285374164581299,0.6170758605003357
95,0.6267771124839783,0.6161866784095764
96,0.6234962940216064,0.6117222905158997
97,0.6206265091896057,0.6086490154266357
98,0.6182976961135864,0.6056092381477356
99,0.6144565939903259,0.6000752449035645
100,0.608404278755188,0.5950639247894287
101,0.6082907915115356,0.5915002822875977
102,0.6073964238166809,0.5860057473182678
103,0.6005827188491821,0.5817155241966248
104,0.5981370806694031,0.5790859460830688
105,0.5996548533439636,0.5764407515525818
106,0.5902150869369507,0.5748947858810425
107,0.5894026756286621,0.5724732875823975
108,0.5874270796775818,0.5685413479804993
109,0.5823119282722473,0.5644322037696838
110,0.5801399946212769,0.5602774024009705
111,0.575795590877533,0.5558187961578369
112,0.572531521320343,0.5519093871116638
113,0.5718590617179871,0.548206090927124
114,0.5664674043655396,0.5442649126052856
115,0.5661799311637878,0.5410745143890381
116,0.5615122318267822,0.5384513735771179
117,0.5593234896659851,0.5362021923065186
118,0.5568596720695496,0.5342918038368225
